snapshot_date,ticker,issuer_name,sector,subsector,universe_rank,current_tradeable,production_actionable,data_quality_state,liquidity_state,selection_reason,membership_state,runtime_ranking_eligible
2026-09-09,KEJU,PT Mulia Boga Raya Tbk,Barang Konsumen Primer,Makanan & Minuman,714,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BUDI,PT Budi Starch & Sweetener Tbk.,Barang Konsumen Primer,Makanan & Minuman,715,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GOLD,PT Visi Telekomunikasi Infrastruktur Tbk.,Infrastruktur,Telekomunikasi,716,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LIFE,PT MSIG Life Insurance Indonesia Tbk.,Keuangan,Asuransi,717,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RIGS,Rig Tenders Tbk,Energi,"Minyak, Gas & Batu Bara",718,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TRGU,PT Cerestar Indonesia Tbk,Barang Konsumen Primer,Makanan & Minuman,719,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PSSI,PT IMC Pelita Logistik Tbk,Energi,"Minyak, Gas & Batu Bara",720,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CCSI,PT Communication Cable Systems Indonesia Tbk.,Perindustrian,Barang Perindustrian,721,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ATIC,PT Anabatic Technologies Tbk,Teknologi,Perangkat Lunak & Jasa TI,722,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BBLD,Buana Finance Tbk,Keuangan,Jasa Pembiayaan,723,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SMKL,PT Satyamitra Kemas Lestari Tbk,Barang Baku,Barang Baku,724,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ANDI,PT Andira Agro Tbk,Barang Konsumen Primer,Makanan & Minuman,725,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SBMA,PT Surya Biru Murni Acetylene Tbk,Barang Baku,Barang Baku,726,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LION,Lion Metal Works Tbk,Perindustrian,Jasa Perindustrian,727,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CINT,PT Chitose Internasional Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,728,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PGLI,Pembangunan Graha Lestari Indah Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,729,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,APLI,Asiaplast Industries Tbk,Barang Baku,Barang Baku,730,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SKRN,PT Superkrane Mitra Utama Tbk,Perindustrian,Barang Perindustrian,731,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CAKK,PT Cahayaputra Asa Keramik Tbk.,Perindustrian,Barang Perindustrian,732,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BABP,PT Bank MNC Internasional Tbk.,Keuangan,Bank,733,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GOOD,PT Garudafood Putra Putri Jaya Tbk.,Barang Konsumen Primer,Makanan & Minuman,734,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SDPC,Millennium Pharmacon International Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,735,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PDPP,PT Primadaya Plastisindo Tbk,Barang Baku,Barang Baku,736,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GUNA,PT Gunanusa Eramandiri Tbk,Barang Konsumen Primer,Makanan & Minuman,737,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,WOMF,PT Wahana Ottomitra Multiartha Tbk,Keuangan,Jasa Pembiayaan,738,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SAMF,PT Saraswanti Anugerah Makmur Tbk.,Barang Baku,Barang Baku,739,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PDES,Destinasi Tirta Nusantara Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,740,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CSAP,Catur Sentosa Adiprana Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,741,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INTD,Inter-Delta Tbk,Barang Baku,Barang Baku,742,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KMDS,PT Kurniamitra Duta Sentosa Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,743,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,UNSP,Bakrie Sumatera Plantations Tbk,Barang Konsumen Primer,Makanan & Minuman,744,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,VINS,PT Victoria Insurance Tbk.,Keuangan,Asuransi,745,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IKPM,PT Ikapharmindo Putramas Tbk.,Kesehatan,Farmasi & Riset Kesehatan,746,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SKLT,Sekar Laut Tbk,Barang Konsumen Primer,Makanan & Minuman,747,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BOGA,PT Apollo Global Interactive Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,748,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,HADE,PT Himalaya Energi Perkasa Tbk,Infrastruktur,Utilitas,749,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BTPN,PT Bank SMBC Indonesia Tbk,Keuangan,Bank,750,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SONA,Sona Topas Tourism Industry Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,751,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KINO,PT Kino Indonesia Tbk,Barang Konsumen Primer,Produk Rumah Tangga Tidak Tahan Lama,752,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,APII,PT Arita Prima Indonesia Tbk.,Perindustrian,Barang Perindustrian,753,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,FAPA,PT FAP Agri Tbk,Barang Konsumen Primer,Makanan & Minuman,754,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PANR,Panorama Sentrawisata Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,755,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SMDM,Suryamas Dutamakmur Tbk,Properti & Real Estat,Properti & Real Estat,756,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PSGO,PT Palma Serasih Tbk.,Barang Konsumen Primer,Makanan & Minuman,757,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMOR,PT Ashmore Asset Management Indonesia Tbk.,Keuangan,Jasa Investasi,758,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMAG,Asuransi Multi Artha Guna Tbk,Keuangan,Asuransi,759,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,NFCX,PT NFC Indonesia Tbk,Teknologi,Perangkat Lunak & Jasa TI,760,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LTLS,PT Lautan Luas Tbk,Barang Baku,Barang Baku,761,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LINK,PT Link Net Tbk.,Infrastruktur,Telekomunikasi,762,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MDKI,PT Emdeki Utama Tbk,Barang Baku,Barang Baku,763,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,JSPT,Jakarta Setiabudi Internasional Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,764,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CLAY,PT Citra Putra Realty Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,765,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PJAA,Pembangunan Jaya Ancol Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,766,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,SHID,Hotel Sahid Jaya Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,767,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,URBN,PT Urban Jakarta Propertindo Tbk.,Properti & Real Estat,Properti & Real Estat,768,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TRST,Trias Sentosa Tbk,Barang Baku,Barang Baku,769,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ARII,Atlas Resources Tbk,Energi,"Minyak, Gas & Batu Bara",770,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BALI,PT Bali Towerindo Sentra Tbk.,Infrastruktur,Telekomunikasi,771,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BPFI,PT Woori Finance Indonesia Tbk,Keuangan,Jasa Pembiayaan,772,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KLIN,PT Klinko Karya Imaji Tbk,Barang Konsumen Non-Primer,Perdagangan Ritel,773,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,NICK,PT Charnic Capital Tbk.,Keuangan,Perusahaan Holding & Investasi,774,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DVLA,Darya-Varia Laboratoria Tbk,Kesehatan,Farmasi & Riset Kesehatan,775,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ACST,PT Acset Indonusa Tbk.,Infrastruktur,Konstruksi Bangunan,776,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMFG,Asahimas Flat Glass Tbk,Perindustrian,Barang Perindustrian,777,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CASA,PT Capital Financial Indonesia Tbk,Keuangan,Perusahaan Holding & Investasi,778,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,CRAB,PT Toba Surimi Industries Tbk,Barang Konsumen Primer,Makanan & Minuman,779,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LPLI,Star Pacific Tbk,Properti & Real Estat,Properti & Real Estat,780,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TBMS,Tembaga Mulia Semanan Tbk,Barang Baku,Barang Baku,781,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,VICO,PT Victoria Investama Tbk.,Keuangan,Perusahaan Holding & Investasi,782,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KMTR,PT Kirana Megatara Tbk.,Barang Baku,Barang Baku,783,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MTLA,Metropolitan Land Tbk,Properti & Real Estat,Properti & Real Estat,784,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ARTA,Arthavest Tbk,Barang Konsumen Non-Primer,Jasa Konsumen,785,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GMTD,Gowa Makassar Tourism Development Tbk,Properti & Real Estat,Properti & Real Estat,786,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LPIN,Multi Prima Sejahtera Tbk,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,787,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PRAY,PT Famon Awal Bros Sedaya Tbk,Kesehatan,Jasa & Peralatan Kesehatan,788,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BMSR,Bintang Mitra Semestaraya Tbk,Barang Baku,Barang Baku,789,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IFII,PT Indonesia Fibreboard Industry Tbk,Barang Baku,Barang Baku,790,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TCID,Mandom Indonesia Tbk,Barang Konsumen Primer,Produk Rumah Tangga Tidak Tahan Lama,791,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,AMIN,PT Ateliers Mecaniques D Indonesie Tbk.,Perindustrian,Barang Perindustrian,792,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PNGO,PT AEP Pinago Plantations Tbk,Barang Konsumen Primer,Makanan & Minuman,793,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ASDM,Asuransi Dayin Mitra Tbk,Keuangan,Asuransi,794,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MPRO,PT Maha Properti Indonesia Tbk.,Properti & Real Estat,Properti & Real Estat,795,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KBLM,Kabelindo Murni Tbk,Perindustrian,Barang Perindustrian,796,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ASBI,Asuransi Bintang Tbk,Keuangan,Asuransi,797,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TARA,PT Agung Semesta Sejahtera Tbk,Properti & Real Estat,Properti & Real Estat,798,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IGAR,Champion Pacific Indonesia Tbk,Barang Baku,Barang Baku,799,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GLVA,PT Galva Technologies Tbk,Teknologi,Perangkat Keras & Peralatan Teknologi,800,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PORT,PT Nusantara Pelabuhan Handal Tbk.,Infrastruktur,Infrastruktur Transportasi,801,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MICE,Multi Indocitra Tbk,Barang Konsumen Non-Primer,Barang Rumah Tangga,802,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DAYA,PT Duta Intidaya Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,803,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PTIS,Indo Straits Tbk,Energi,"Minyak, Gas & Batu Bara",804,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,PUDP,Pudjiadi Prestige Tbk,Properti & Real Estat,Properti & Real Estat,805,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DADA,PT Diamond Citra Propertindo Tbk.,Properti & Real Estat,Properti & Real Estat,806,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,LPGI,Lippo General Insurance Tbk,Keuangan,Asuransi,807,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,POLI,PT Pollux Hotels Group Tbk,Properti & Real Estat,Properti & Real Estat,808,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,TIRT,Tirta Mahakam Resources Tbk,Barang Baku,Barang Baku,809,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RANC,Supra Boga Lestari Tbk,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,810,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,NASA,PT Andalan Perkasa Abadi Tbk,Properti & Real Estat,Properti & Real Estat,811,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IDPR,PT Indonesia Pondasi Raya Tbk.,Infrastruktur,Konstruksi Bangunan,812,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,FMII,Fortune Mate Indonesia Tbk,Properti & Real Estat,Properti & Real Estat,813,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,INDX,Tanah Laut Tbk,Perindustrian,Jasa Perindustrian,814,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,BOLT,PT Garuda Metalindo Tbk.,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,815,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,DMND,PT Diamond Food Indonesia Tbk.,Barang Konsumen Primer,Perdagangan Ritel Barang Primer,816,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,YULE,Yulie Sekuritas Indonesia Tbk,Keuangan,Jasa Investasi,817,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MLIA,Mulia Industrindo Tbk,Perindustrian,Barang Perindustrian,818,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MTFN,Capitalinc Investment Tbk,Energi,"Minyak, Gas & Batu Bara",819,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MASB,PT Bank Multiarta Sentosa Tbk,Keuangan,Bank,820,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MTMH,PT Murni Sadar Tbk,Kesehatan,Jasa & Peralatan Kesehatan,821,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,FISH,FKS Multi Agro Tbk,Barang Konsumen Primer,Makanan & Minuman,822,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,IPAC,PT Era Graharealty Tbk,Properti & Real Estat,Properti & Real Estat,823,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,ASRM,Asuransi Ramayana Tbk,Keuangan,Asuransi,824,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,GDYR,Goodyear Indonesia Tbk,Barang Konsumen Non-Primer,Otomotif & Komponen Otomotif,825,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,HILL,PT Hillcon Tbk,Energi,"Minyak, Gas & Batu Bara",826,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,RDTX,Roda Vivatex Tbk,Properti & Real Estat,Properti & Real Estat,827,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,MTWI,PT Malacca Trust Wuwungan Insurance Tbk.,Keuangan,Asuransi,828,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,KDSI,Kedawung Setia Industrial Tbk,Barang Baku,Barang Baku,829,true,true,AVAILABLE,ACTIVE_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
2026-09-09,JMAS,PT Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk,Keuangan,Asuransi,830,true,false,AVAILABLE,SPORADIC_60D,TOP900_TRADEABLE_COMPOSITE,CURRENT_TOP900_NOT_HISTORICAL,true
